"id_unico","nombre","nombre_municipio","distancia_m_linea_electrica","ccaa","provincia"
22950,"Figueruela de Arriba","Figueruela de Arriba","16363.48477422","Castilla y León","Zamora"
22957,"Grisuela","Rabanales","17901.26157614","Castilla y León","Zamora"
22971,"Villanueva del Campo","Villanueva del Campo","1830.81560588","Castilla y León","Zamora"
23046,"Villafáfila","Villafáfila","8348.29359767","Castilla y León","Zamora"
23059,"Alcañices","Alcañices","17937.99734241","Castilla y León","Zamora"
23076,"Matellanes","Rabanales","17696.43794528","Castilla y León","Zamora"
23135,"Muelas de los Caballeros","Muelas de los Caballeros","10553.50197473","Castilla y León","Zamora"
23140,"Rabanales","Rabanales","15034.76003939","Castilla y León","Zamora"
23165,"Mellanes","Rabanales","11592.78728799","Castilla y León","Zamora"
23175,"Mahide","Mahide","15677.57873674","Castilla y León","Zamora"
23210,"Figueruela de Abajo","Figueruela de Arriba","16843.23843876","Castilla y León","Zamora"
23212,"Espadañedo","Espadañedo","8466.55835017","Castilla y León","Zamora"
23248,"Vivinera","Alcañices","15659.8398981","Castilla y León","Zamora"
26397,"Nerpio","Nerpio","14676.57342304","Castilla-La Mancha","Albacete"
23277,"Las Cuerlas","Las Cuerlas","99999","Aragón","Zaragoza"
23287,"Cubel","Cubel","15075.38107045","Aragón","Zaragoza"
23300,"Orés","Orés","18698.31311534","Aragón","Zaragoza"
23304,"Trasobares","Trasobares","12177.05420146","Aragón","Zaragoza"
23334,"Castejón de Valdejasa","Castejón de Valdejasa","157.66556543","Aragón","Zaragoza"
23338,"Mianos","Mianos","2647.66161109","Aragón","Zaragoza"
23366,"Villafeliche","Villafeliche","2658.06991284","Aragón","Zaragoza"
23399,"Alarba","Alarba","8472.77280464","Aragón","Zaragoza"
23556,"Alconchel de Ariza","Alconchel de Ariza","11822.82043512","Aragón","Zaragoza"
25264,"Santa María de Nava","Montemolín","4621.11324078","Extremadura","Badajoz"
25319,"Higuera de Llerena","Higuera de Llerena","9645.34007322","Extremadura","Badajoz"
25366,"Erías","Pinofranqueado","9461.81567097","Extremadura","Cáceres"
25409,"Markinez","Bernedo","16080.11464515","País Vasco-Euskadi","Araba-Álava"
25768,"Villalba de los Barros","Villalba de los Barros","11052.17642674","Extremadura","Badajoz"
25813,"Baterno","Baterno","14869.72951726","Extremadura","Badajoz"
25909,"Maguilla","Maguilla","1478.53504417","Extremadura","Badajoz"
25910,"Retamal de Llerena","Retamal de Llerena","3581.53830358","Extremadura","Badajoz"
25758,"Cabeza del Buey","Cabeza del Buey","99999","Extremadura","Badajoz"
25761,"Peraleda del Zaucejo","Peraleda del Zaucejo","99999","Extremadura","Badajoz"
26039,"Saldes","Saldes","531.08318286","Cataluña-Catalunya","Barcelona"
26085,"Saraso","Condado de Treviño","14879.54648211","Castilla y León","Burgos"
26146,"Fornalutx","Fornalutx","2375.47330609","Illes Balears","Illes Balears"
26194,"Sege","Yeste","4064.6456558","Castilla-La Mancha","Albacete"
26205,"Riópar","Riópar","17080.64745834","Castilla-La Mancha","Albacete"
26209,"El Carrizal","Riópar","19447.08289178","Castilla-La Mancha","Albacete"
26214,"Cotillas","Cotillas","16219.49822807","Castilla-La Mancha","Albacete"
26259,"Cañada del Provencio","Molinicos","15592.7449494","Castilla-La Mancha","Albacete"
26270,"Yetas de Abajo","Nerpio","7825.26735764","Castilla-La Mancha","Albacete"
26318,"Muñoces","Yeste","6582.39588416","Castilla-La Mancha","Albacete"
26340,"El Lugar Nuevo","Riópar","16592.7746626","Castilla-La Mancha","Albacete"
28476,"San Miguel de Serrezuela","San Miguel de Serrezuela","17402.93925036","Castilla y León","Ávila"
26385,"Salobre","Salobre","99999","Castilla-La Mancha","Albacete"
26588,"Villaverde de Guadalimar","Villaverde de Guadalimar","18637.64607356","Castilla-La Mancha","Albacete"
28623,"Bacoco","La Codosera","15354.38638562","Extremadura","Badajoz"
28628,"Fuente del Arco","Fuente del Arco","3167.13567294","Extremadura","Badajoz"
29045,"Santa Maria d'Oló","Santa Maria d'Oló","4480.33021536","Cataluña-Catalunya","Barcelona"
30091,"Quintanilla de Río Fresno","Sotresgudo","2906.36735614","Castilla y León","Burgos"
30699,"Mirabel","Mirabel","1774.35898828","Extremadura","Cáceres"
26468,"Reolid","Salobre","99999","Castilla-La Mancha","Albacete"
31014,"Quincoces de Yuso","Valle de Losa","0","Castilla y León","Burgos"
31030,"Arandilla","Arandilla","10028.73011663","Castilla y León","Burgos"
31032,"Amaya","Sotresgudo","7069.41146899","Castilla y León","Burgos"
26475,"Pedro Andrés","Nerpio","10456.5036703","Castilla-La Mancha","Albacete"
32228,"Agudo","Agudo","17041.08415702","Castilla-La Mancha","Ciudad Real"
32236,"Enjambre","Anchuras","9460.65980132","Castilla-La Mancha","Ciudad Real"
26489,"Viveros","Viveros","19617.33884853","Castilla-La Mancha","Albacete"
26501,"Villapalacios","Villapalacios","99999","Castilla-La Mancha","Albacete"
32264,"Navas de Estena","Navas de Estena","99999","Castilla-La Mancha","Ciudad Real"
32497,"Algar","Carcabuey","0","Andalucía","Córdoba"
32527,"Santa Eufemia","Santa Eufemia","11679.61120612","Andalucía","Córdoba"
36626,"La Cierva","La Cierva","8518.13884023","Castilla-La Mancha","Cuenca"
36630,"Verdelpino de Huete","Huete","5831.81554061","Castilla-La Mancha","Cuenca"
36635,"Valdecañas","Villas de la Ventosa","5297.14278","Castilla-La Mancha","Cuenca"
26551,"Arguellite","Yeste","3585.87826085","Castilla-La Mancha","Albacete"
36788,"Villar de Domingo García","Villar de Domingo García","5670.27602607","Castilla-La Mancha","Cuenca"
36795,"Ribatajada","Sotorribas","7982.84992469","Castilla-La Mancha","Cuenca"
36807,"Zafrilla","Zafrilla","14060.99297105","Castilla-La Mancha","Cuenca"
36808,"Valdemeca","Valdemeca","11469.06146204","Castilla-La Mancha","Cuenca"
36811,"Pineda de Gigüela","Pineda de Gigüela","10833.1062894","Castilla-La Mancha","Cuenca"
36815,"Rada de Haro","Rada de Haro","14163.81312097","Castilla-La Mancha","Cuenca"
36816,"La Alberca de Záncara","La Alberca de Záncara","11721.90222191","Castilla-La Mancha","Cuenca"
36822,"Arcos de la Sierra","Arcos de la Sierra","10609.32508451","Castilla-La Mancha","Cuenca"
26625,"Beg","Nerpio","7356.37731165","Castilla-La Mancha","Albacete"
26713,"Confrides","Confrides","12217.38289199","Comunitat Valenciana","Alacant-Alicante"
26715,"Fageca","Fageca","12331.1592804","Comunitat Valenciana","Alacant-Alicante"
26832,"Benimassot","Benimassot","10457.43897583","Comunitat Valenciana","Alacant-Alicante"
26902,"Relleu","Relleu","7291.52461595","Comunitat Valenciana","Alacant-Alicante"
27411,"Canjáyar","Canjáyar","1045.58883288","Andalucía","Almería"
27384,"Vélez-Blanco","Vélez-Blanco","99999","Andalucía","Almería"
27424,"El Barranco de Quiles","Oria","14934.47520317","Andalucía","Almería"
27446,"Beires","Beires","1664.68263913","Andalucía","Almería"
27528,"El Cortijo Grande","Turre","1928.11552356","Andalucía","Almería"
27560,"Oria","Oria","12742.19405132","Andalucía","Almería"
27567,"Cortijo Cabrera","Turre","566.64774326","Andalucía","Almería"
27606,"La Barriada de Alcora","Canjáyar","124.34816922","Andalucía","Almería"
27659,"Uleila del Campo","Uleila del Campo","9989.01372473","Andalucía","Almería"
27678,"Almócita","Almócita","629.10478187","Andalucía","Almería"
27668,"Cañadas de Cañepla","María","99999","Andalucía","Almería"
27750,"Padules","Padules","0","Andalucía","Almería"
27795,"Los Cerricos","Oria","17645.01444477","Andalucía","Almería"
27801,"El Daimuz","Oria","13652.77100918","Andalucía","Almería"
27787,"María","María","99999","Andalucía","Almería"
27853,"El Frax","Oria","11512.3491616","Andalucía","Almería"
27880,"El Marchal","Oria","12192.89722662","Andalucía","Almería"
27905,"La Herrería","Sorbas","330.72094904","Andalucía","Almería"
28752,"Cala Tuent","Escorca","9133.71217982","Illes Balears","Illes Balears"
28756,"Vallibona","Vallibona","18637.77943313","Comunitat Valenciana","Castelló-Castellón"
30143,"Brazacorta","Brazacorta","10946.33188558","Castilla y León","Burgos"
30166,"Sotresgudo","Sotresgudo","0","Castilla y León","Burgos"
718,"Aldeanueva de Atienza","Condemios de Arriba","99999","Castilla-La Mancha","Guadalajara"
30603,"Solanilla del Tamaral","Mestanza","7648.12224474","Castilla-La Mancha","Ciudad Real"
30626,"Fuencaliente","Fuencaliente","971.05005222","Castilla-La Mancha","Ciudad Real"
30638,"Tírig","Tírig","6240.00877344","Comunitat Valenciana","Castelló-Castellón"
30721,"Navalvillar de Ibor","Navalvillar de Ibor","40.21453095","Extremadura","Cáceres"
30726,"Aldea del Cano","Aldea del Cano","17106.73557089","Extremadura","Cáceres"
30728,"Rubiaco","Nuñomoral","10674.57258991","Extremadura","Cáceres"
30779,"Cambrón","Caminomorisco","3009.57751829","Extremadura","Cáceres"
30781,"Azabal","Casar de Palomero","1352.944919","Extremadura","Cáceres"
30755,"Montiel","Montiel","99999","Castilla-La Mancha","Ciudad Real"
31154,"Pradoluengo","Pradoluengo","18157.48393852","Castilla y León","Burgos"
31170,"Pariza","Condado de Treviño","15020.02967421","Castilla y León","Burgos"
31272,"Peones de Amaya","Sotresgudo","5981.59689654","Castilla y León","Burgos"
31325,"Albaina","Condado de Treviño","15149.53541554","Castilla y León","Burgos"
31380,"Quintanilla la Ojada","Valle de Losa","180.5384994","Castilla y León","Burgos"
31552,"Martilandrán","Nuñomoral","8136.10015708","Extremadura","Cáceres"
31561,"Cuacos de Yuste","Cuacos de Yuste","11874.71616526","Extremadura","Cáceres"
31563,"Sauceda","Pinofranqueado","5947.52361767","Extremadura","Cáceres"
31565,"Muela","Pinofranqueado","3173.70566018","Extremadura","Cáceres"
31574,"Marchagaz","Marchagaz","1363.51878322","Extremadura","Cáceres"
31577,"Peraleda de San Román","Peraleda de San Román","1370.07116654","Extremadura","Cáceres"
31594,"Arrolobos","Caminomorisco","11941.50567001","Extremadura","Cáceres"
31596,"Descargamaría","Descargamaría","612.76188409","Extremadura","Cáceres"
31597,"Cerezal","Nuñomoral","8789.6335674","Extremadura","Cáceres"
31606,"Casas de Don Antonio","Casas de Don Antonio","15922.28714673","Extremadura","Cáceres"
31610,"Nuñomoral","Nuñomoral","9400.10903821","Extremadura","Cáceres"
31611,"Robledillo de Gata","Robledillo de Gata","855.28892094","Extremadura","Cáceres"
31639,"Fragosa","Nuñomoral","7896.50026802","Extremadura","Cáceres"
31641,"Castañar de Ibor","Castañar de Ibor","0","Extremadura","Cáceres"
31647,"Caminomorisco","Caminomorisco","0","Extremadura","Cáceres"
31649,"Alcuéscar","Alcuéscar","8583.88613832","Extremadura","Cáceres"
31713,"Cambroncino","Caminomorisco","4450.47754276","Extremadura","Cáceres"
31777,"Palomero","Palomero","604.33467352","Extremadura","Cáceres"
31779,"Garciaz","Garciaz","8300.21380096","Extremadura","Cáceres"
31971,"Villahermosa del Río","Villahermosa del Río","14098.83401256","Comunitat Valenciana","Castelló-Castellón"
32007,"la Pobla de Benifassà","la Pobla de Benifassà","16535.97293367","Comunitat Valenciana","Castelló-Castellón"
32027,"la Salzadella","la Salzadella","0","Comunitat Valenciana","Castelló-Castellón"
32077,"Xert","Xert","5001.1921292","Comunitat Valenciana","Castelló-Castellón"
32126,"Horcajo de los Montes","Horcajo de los Montes","18414.59726023","Castilla-La Mancha","Ciudad Real"
32128,"El Hoyo","Mestanza","11550.53863588","Castilla-La Mancha","Ciudad Real"
32188,"Navalpino","Navalpino","13315.49928786","Castilla-La Mancha","Ciudad Real"
32194,"Valdemanco del Esteras","Valdemanco del Esteras","14107.34080057","Castilla-La Mancha","Ciudad Real"
32197,"San Lorenzo de Calatrava","San Lorenzo de Calatrava","19763.00592325","Castilla-La Mancha","Ciudad Real"
32205,"Puebla de Don Rodrigo","Puebla de Don Rodrigo","0","Castilla-La Mancha","Ciudad Real"
32195,"Villahermosa","Villahermosa","99999","Castilla-La Mancha","Ciudad Real"
32246,"Las Huertas del Sauceral","Anchuras","17127.16110882","Castilla-La Mancha","Ciudad Real"
32251,"Retuerta del Bullaque","Retuerta del Bullaque","17876.27023759","Castilla-La Mancha","Ciudad Real"
32242,"Torre de Juan Abad","Torre de Juan Abad","99999","Castilla-La Mancha","Ciudad Real"
32244,"Huertezuelas","Calzada de Calatrava","99999","Castilla-La Mancha","Ciudad Real"
32284,"Alcoba","Alcoba","16399.41050751","Castilla-La Mancha","Ciudad Real"
32443,"Los Blázquez","Los Blázquez","14306.33030322","Andalucía","Córdoba"
