"municipio","provincia","ccaa","var_pob_2014_2023","num_infra_nuevas"
"Valle de Egüés/Eguesibar","Navarra","Comunidad Foral de Navarra","16.340591143367998","0"
"La Acebeda","Madrid","Comunidad de Madrid","0.000000000000000","0"
"Negueira de Muñiz","Lugo","Galicia","13.744075829383899","0"
"Villamanrique de la Condesa","Sevilla","Andalucía","5.310939627780300","0"
"Jalón de Cameros","La Rioja","La Rioja","27.777777777777800","0"
"Pontons","Barcelona","Cataluña-Catalunya","9.643605870020959","0"
"Moclinejo","Málaga","Andalucía","-2.866242038216560","0"
"Cañizar","Guadalajara","Castilla-La Mancha","-2.739726027397260","0"
"Vegacervera","León","Castilla y León","-19.877675840978604","0"
"La Puebla de los Infantes","Sevilla","Andalucía","-4.783306581059390","0"
"Mislata","València-Valencia","Comunitat Valenciana","5.459670525172710","0"
"Pajares de los Oteros","León","Castilla y León","-23.734177215189902","0"
"Cebrecos","Burgos","Castilla y León","24.444444444444404","0"
"Sobradiel","Zaragoza","Aragón","3.047091412742380","0"
"Buenache de Alarcón","Cuenca","Castilla-La Mancha","-14.528301886792498","0"
"Casasola de Arión","Valladolid","Castilla y León","-23.529411764705898","0"
"Vilamarín","Ourense","Galicia","-9.241245136186768","0"
"Centenera de Andaluz","Soria","Castilla y León","9.090909090909092","0"
"Espirdo","Segovia","Castilla y León","41.819852941176499","0"
"Burlada/Burlata","Navarra","Comunidad Foral de Navarra","14.410264846191799","0"
"Nepas","Soria","Castilla y León","-20.000000000000000","0"
"Crevillent","Alacant-Alicante","Comunitat Valenciana","6.576532053092350","0"
"Monflorite-Lascasas","Huesca","Aragón","58.644067796610202","0"
"Bergasillas Bajera","La Rioja","La Rioja","0.000000000000000","0"
"Almaraz de Duero","Zamora","Castilla y León","-2.481389578163770","0"
"Palazuelos de Muñó","Burgos","Castilla y León","-8.333333333333330","0"
"Urduliz","Bizkaia","País Vasco-Euskadi","39.160305343511396","0"
"Sariego","Asturias","Principado de Asturias","-1.853281853281850","0"
"Ajalvir","Madrid","Comunidad de Madrid","10.140585388338300","0"
"Villanueva Mesía","Granada","Andalucía","-1.760391198044010","0"
"Navalmoralejo","Toledo","Castilla-La Mancha","-28.571428571428601","0"
"Niharra","Ávila","Castilla y León","14.935064935064903","0"
"Ojacastro","La Rioja","La Rioja","-9.473684210526320","0"
"Sardón de los Frailes","Salamanca","Castilla y León","15.294117647058799","0"
"Nueva Villa de las Torres","Valladolid","Castilla y León","-11.320754716981101","0"
"Sanchón de la Sagrada","Salamanca","Castilla y León","-12.195121951219500","0"
"Salàs de Pallars","Lleida","Cataluña-Catalunya","-4.657534246575340","0"
"Gallegos del Río","Zamora","Castilla y León","-17.452006980802800","0"
"Ardales","Málaga","Andalucía","-1.291585127201570","0"
"El Losar del Barco","Ávila","Castilla y León","1.754385964912280","0"
"Miravete de la Sierra","Teruel","Aragón","-17.647058823529399","0"
"Los Corrales","Sevilla","Andalucía","-0.819061801935964","0"
"Castigaleu","Huesca","Aragón","1.052631578947370","0"
"Arroyo de la Encomienda","Valladolid","Castilla y León","24.891873435010201","0"
"Ibarra","Gipuzkoa","País Vasco-Euskadi","-2.960526315789470","0"
"Benissoda","València-Valencia","Comunitat Valenciana","5.990783410138250","0"
"Maldà","Lleida","Cataluña-Catalunya","5.726872246696040","0"
"Barbolla","Segovia","Castilla y León","-29.556650246305402","0"
"La Alberguería de Argañán","Salamanca","Castilla y León","-26.428571428571402","0"
"Valdehorna","Zaragoza","Aragón","18.518518518518501","0"
"Valle de Ancares","León","Castilla y León","-6.600660066006601","0"
"Pedroche","Córdoba","Andalucía","-9.229828850855741","0"
"Corbera","València-Valencia","Comunitat Valenciana","-3.497369235530800","0"
"Polaciones","Cantabria","Cantabria","-11.016949152542400","0"
"Nívar","Granada","Andalucía","18.804347826087000","0"
"Robledillo de Mohernando","Guadalajara","Castilla-La Mancha","47.107438016528896","0"
"Campo Real","Madrid","Comunidad de Madrid","17.419913419913399","0"
"Torremocha de Jiloca","Teruel","Aragón","-12.698412698412699","0"
"Urrea de Gaén","Teruel","Aragón","-9.514170040485830","0"
"Fuente el Saúz","Ávila","Castilla y León","-16.402116402116402","0"
"Tobar","Burgos","Castilla y León","-13.793103448275902","0"
"Junta de Villalba de Losa","Burgos","Castilla y León","-17.525773195876297","0"
"Kripan","Araba-Álava","País Vasco-Euskadi","-7.446808510638300","0"
"Javier","Navarra","Comunidad Foral de Navarra","5.172413793103449","0"
"Monterrubio de Armuña","Salamanca","Castilla y León","-0.303260045489007","0"
"Castellar de la Frontera","Cádiz","Andalucía","-2.075226977950710","0"
"Támara de Campos","Palencia","Castilla y León","1.351351351351350","0"
"Chella","València-Valencia","Comunitat Valenciana","-8.870667163622810","0"
"Escalonilla","Toledo","Castilla-La Mancha","-0.608930987821380","0"
"Ledesma de la Cogolla","La Rioja","La Rioja","-15.789473684210499","0"
"Foradada del Toscar","Huesca","Aragón","-17.708333333333300","0"
"Pego","Alacant-Alicante","Comunitat Valenciana","3.361593059936910","0"
"Garralda","Navarra","Comunidad Foral de Navarra","0.000000000000000","0"
"Álora","Málaga","Andalucía","3.571976084623640","0"
"Vilardevós","Ourense","Galicia","-15.909090909090901","0"
"Zuheros","Córdoba","Andalucía","-10.775862068965498","0"
"Castrobol","Valladolid","Castilla y León","-24.637681159420296","0"
"Hornos de Moncalvillo","La Rioja","La Rioja","11.627906976744200","0"
"Gomecello","Salamanca","Castilla y León","-14.435146443514601","0"
"Árchez","Málaga","Andalucía","-11.936936936936901","0"
"La Pera","Girona","Cataluña-Catalunya","-3.640256959314780","0"
"Santa Eugènia de Berga","Barcelona","Cataluña-Catalunya","3.134796238244510","0"
"Beniparrell","València-Valencia","Comunitat Valenciana","6.032719836400820","0"
"Santoyo","Palencia","Castilla y León","-18.260869565217401","0"
"Sanchón de la Ribera","Salamanca","Castilla y León","-6.666666666666670","0"
"Vilaflor de Chasna","Santa Cruz de Tenerife","Canarias","6.297376093294460","0"
"Morata de Jiloca","Zaragoza","Aragón","6.355932203389830","0"
"Puentedura","Burgos","Castilla y León","-12.686567164179101","0"
"Castellserà","Lleida","Cataluña-Catalunya","-8.679593721144972","0"
"Mohernando","Guadalajara","Castilla-La Mancha","-7.027027027027031","0"
"Elda","Alacant-Alicante","Comunitat Valenciana","-0.945087784833769","0"
"Plentzia","Bizkaia","País Vasco-Euskadi","0.391344383057090","0"
"Bolulla","Alacant-Alicante","Comunitat Valenciana","4.513064133016630","0"
"Paterna del Madera","Albacete","Castilla-La Mancha","-8.831168831168830","0"
"Gascueña de Bornova","Guadalajara","Castilla-La Mancha","-26.190476190476200","0"
"Cambre","A Coruña","Galicia","2.954762994714720","0"
"Rascafría","Madrid","Comunidad de Madrid","-3.448275862068960","0"
"Pinós","Lleida","Cataluña-Catalunya","-7.284768211920531","0"
"Leaburu","Gipuzkoa","País Vasco-Euskadi","5.630026809651479","0"
"Manganeses de la Polvorosa","Zamora","Castilla y León","-14.207650273223999","0"
"Villaverde de Medina","Valladolid","Castilla y León","4.397705544933080","0"
"Castell de l'Areny","Barcelona","Cataluña-Catalunya","-8.000000000000000","0"
"Mediana de Aragón","Zaragoza","Aragón","-6.765327695560249","0"
"Zael","Burgos","Castilla y León","-0.854700854700855","0"
"Driebes","Guadalajara","Castilla-La Mancha","-5.929919137466310","0"
"Villoruebo","Burgos","Castilla y León","16.949152542372900","0"
"Montornès de Segarra","Lleida","Cataluña-Catalunya","-13.333333333333300","0"
"Valverdejo","Cuenca","Castilla-La Mancha","-11.650485436893200","0"
"Onís","Asturias","Principado de Asturias","-2.356020942408380","0"
"Las Cuerlas","Zaragoza","Aragón","-19.607843137254900","0"
"Mérida","Badajoz","Extremadura","0.806984826650843","0"
"Carratraca","Málaga","Andalucía","-5.422446406052959","0"
"Somolinos","Guadalajara","Castilla-La Mancha","-18.181818181818201","0"
"La Fueva","Huesca","Aragón","-3.536977491961410","0"
"Talarrubias","Badajoz","Extremadura","-8.979705309980540","0"
"Pobladura de Valderaduey","Zamora","Castilla y León","-11.904761904761902","0"
"Alpicat","Lleida","Cataluña-Catalunya","1.540416071144990","0"
"La Lastrilla","Segovia","Castilla y León","26.463245492371701","0"
"Zahínos","Badajoz","Extremadura","-3.421787709497210","0"
"Anna","València-Valencia","Comunitat Valenciana","-2.335216572504710","0"
"Santa Maria de Besora","Barcelona","Cataluña-Catalunya","1.851851851851850","0"
"Ezcároz/Ezkaroze","Navarra","Comunidad Foral de Navarra","-9.118541033434649","0"
"Benafer","Castelló-Castellón","Comunitat Valenciana","-4.093567251461990","0"
"Vistabella","Zaragoza","Aragón","8.510638297872340","0"
"Valdemora","León","Castilla y León","-18.518518518518501","0"
"Otero","Toledo","Castilla-La Mancha","7.989690721649480","0"
"Xodos/Chodos","Castelló-Castellón","Comunitat Valenciana","-7.142857142857141","0"
"Segura de la Sierra","Jaén","Andalucía","-11.076443057722301","0"
"El Tornadizo","Salamanca","Castilla y León","-11.224489795918400","0"
"Altura","Castelló-Castellón","Comunitat Valenciana","0.681198910081744","0"
"Santovenia de Pisuerga","Valladolid","Castilla y León","11.576413959085398","0"
"Labajos","Segovia","Castilla y León","-24.657534246575299","0"
"Benidorm","Alacant-Alicante","Comunitat Valenciana","4.828285755687580","0"
"Valdenuño Fernández","Guadalajara","Castilla-La Mancha","24.074074074074101","0"
"Odèn","Lleida","Cataluña-Catalunya","-7.116104868913860","0"
"Pinofranqueado","Cáceres","Extremadura","-0.625000000000000","0"
"es Castell","Illes Balears","Illes Balears","0.117478136013575","0"
"Mendaza","Navarra","Comunidad Foral de Navarra","-9.119496855345911","0"
"El Sahugo","Salamanca","Castilla y León","-9.693877551020410","0"
"Mata de Alcántara","Cáceres","Extremadura","-9.554140127388539","0"
"Villegas","Burgos","Castilla y León","-5.617977528089889","0"
"Estercuel","Teruel","Aragón","-14.782608695652200","0"
"Villar de Fallaves","Zamora","Castilla y León","-14.285714285714301","0"
"La Vid de Bureba","Burgos","Castilla y León","26.315789473684198","0"
"Valdemierque","Salamanca","Castilla y León","5.454545454545451","0"
"Cubla","Teruel","Aragón","29.090909090909101","0"
"Pelabravo","Salamanca","Castilla y León","20.054446460980000","0"
"Villalaco","Palencia","Castilla y León","-9.523809523809520","0"
"Peñacerrada-Urizaharra","Araba-Álava","País Vasco-Euskadi","12.267657992565100","0"
"Sant Mateu de Bages","Barcelona","Cataluña-Catalunya","-1.708074534161490","0"
"Monforte del Cid","Alacant-Alicante","Comunitat Valenciana","14.612170279446300","0"
"Villarejo-Periesteban","Cuenca","Castilla-La Mancha","9.631728045325781","0"
"Armuña de Almanzora","Almería","Andalucía","0.903614457831325","0"
"Valverde de Campos","Valladolid","Castilla y León","-5.504587155963300","0"
"El Catllar","Tarragona","Cataluña-Catalunya","21.151113216485097","0"
"Maceda","Ourense","Galicia","-3.357958361316320","0"
"Almuniente","Huesca","Aragón","-16.666666666666700","0"
"Vega de Tirados","Salamanca","Castilla y León","-14.516129032258100","0"
"Oristà","Barcelona","Cataluña-Catalunya","5.385996409335731","0"
"Puigpunyent","Illes Balears","Illes Balears","1.934523809523810","0"
"Ikaztegieta","Gipuzkoa","País Vasco-Euskadi","4.956896551724141","0"
"Kuartango","Araba-Álava","País Vasco-Euskadi","12.640449438202202","0"
"Justel","Zamora","Castilla y León","-3.571428571428570","0"
"Villahán","Palencia","Castilla y León","-4.807692307692310","0"
"Bollullos Par del Condado","Huelva","Andalucía","-0.903216841520183","0"
"la Torre de les Maçanes/Torremanzanas","Alacant-Alicante","Comunitat Valenciana","-3.903095558546430","0"
"Pitarque","Teruel","Aragón","-30.107526881720403","0"
"Oliva de la Frontera","Badajoz","Extremadura","-9.045962277971070","0"
"Argavieso","Huesca","Aragón","11.214953271028001","0"
"Arlanzón","Burgos","Castilla y León","-2.488687782805429","0"
"Domingo Pérez","Toledo","Castilla-La Mancha","-18.354430379746798","0"
"Cubillas de Cerrato","Palencia","Castilla y León","-4.615384615384620","0"
"Alar del Rey","Palencia","Castilla y León","-6.774519716885740","0"
"Robledillo de Gata","Cáceres","Extremadura","-14.000000000000000","0"
"Vilanova de Meià","Lleida","Cataluña-Catalunya","4.739336492891001","0"
"Bonares","Huelva","Andalucía","-2.290198590647019","0"
"Llombai","València-Valencia","Comunitat Valenciana","-3.588087549336200","0"
"Torrelles de Foix","Barcelona","Cataluña-Catalunya","12.998266897747000","0"
"Valdeavero","Madrid","Comunidad de Madrid","20.813559322033900","0"
"Borau","Huesca","Aragón","-4.395604395604400","0"
"Santa Eulalia de Oscos","Asturias","Principado de Asturias","-11.680327868852499","0"
"Pomar de Valdivia","Palencia","Castilla y León","1.043841336116910","0"
"Horche","Guadalajara","Castilla-La Mancha","12.333198544278201","0"
"Cobeta","Guadalajara","Castilla-La Mancha","-15.833333333333300","0"
"Castrillo de Duero","Valladolid","Castilla y León","0.775193798449612","0"
"Aldealseñor","Soria","Castilla y León","-43.181818181818201","0"
"Zarza de Montánchez","Cáceres","Extremadura","-10.122164048865599","0"
"Villamor de los Escuderos","Zamora","Castilla y León","-11.428571428571399","0"
"Huélaga","Cáceres","Extremadura","-4.545454545454549","0"
"Clavijo","La Rioja","La Rioja","4.964539007092200","0"
"Torremenga","Cáceres","Extremadura","-4.680187207488301","0"
"San García de Ingelmos","Ávila","Castilla y León","-18.604651162790702","0"
"Pantón","Lugo","Galicia","-10.524372230428401","0"
"Caballar","Segovia","Castilla y León","-24.489795918367296","0"
"Sant Pol de Mar","Barcelona","Cataluña-Catalunya","15.889533720232098","0"
"Rodonyà","Tarragona","Cataluña-Catalunya","2.534113060428850","0"
"Ababuj","Teruel","Aragón","7.692307692307691","0"
"la Pobla Tornesa","Castelló-Castellón","Comunitat Valenciana","11.689419795221799","0"
"El Papiol","Barcelona","Cataluña-Catalunya","7.506835694755160","0"
"Pizarra","Málaga","Andalucía","7.444842951853061","0"
"Lanjarón","Granada","Andalucía","-1.425881086898040","0"
"Montemayor del Río","Salamanca","Castilla y León","-11.036789297658901","0"
"Montbrió del Camp","Tarragona","Cataluña-Catalunya","16.452830188679197","0"
"Corral de Ayllón","Segovia","Castilla y León","-20.212765957446802","0"
"Hornos","Jaén","Andalucía","-12.765957446808500","0"
"Quart de les Valls","València-Valencia","Comunitat Valenciana","-3.047091412742380","0"
"les Useres/Useras","Castelló-Castellón","Comunitat Valenciana","-0.705645161290323","0"
"Ciruelas","Guadalajara","Castilla-La Mancha","34.285714285714299","0"
"Ginestar","Tarragona","Cataluña-Catalunya","-3.052503052503051","0"
"Olejua","Navarra","Comunidad Foral de Navarra","-5.769230769230769","0"
"Avinyó","Barcelona","Cataluña-Catalunya","0.615384615384615","0"
"Valle de la Serena","Badajoz","Extremadura","-16.591591591591602","0"
"Barx","València-Valencia","Comunitat Valenciana","12.072892938496601","0"
"Aiguamúrcia","Tarragona","Cataluña-Catalunya","7.150715071507149","0"
"Sant Vicenç de Montalt","Barcelona","Cataluña-Catalunya","11.553187947394701","0"
"Jorba","Barcelona","Cataluña-Catalunya","-1.193317422434370","0"
"Arbolí","Tarragona","Cataluña-Catalunya","22.857142857142897","0"
"Sant Andreu de Llavaneres","Barcelona","Cataluña-Catalunya","11.718602455146399","0"
"Tornos","Teruel","Aragón","-17.316017316017298","0"
"Miralcamp","Lleida","Cataluña-Catalunya","-1.300578034682080","0"
"Hontanas","Burgos","Castilla y León","0.000000000000000","0"
"Nules","Castelló-Castellón","Comunitat Valenciana","2.757134363852560","0"
"Matet","Castelló-Castellón","Comunitat Valenciana","-9.677419354838712","0"
"San Morales","Salamanca","Castilla y León","25.978647686832701","0"
"Marazoleja","Segovia","Castilla y León","-17.094017094017101","0"
"Villacarralón","Valladolid","Castilla y León","-16.883116883116898","0"
"Sallent de Gállego","Huesca","Aragón","4.716981132075469","0"
"Corteconcepción","Huelva","Andalucía","1.258992805755400","0"
"San Millán de la Cogolla","La Rioja","La Rioja","-13.709677419354799","0"
"Sisamón","Zaragoza","Aragón","15.789473684210499","0"
"Gerindote","Toledo","Castilla-La Mancha","11.789833404527998","0"
"Casarabonela","Málaga","Andalucía","-2.700617283950620","0"
"Garcibuey","Salamanca","Castilla y León","9.890109890109891","0"
"Constantina","Sevilla","Andalucía","-8.333333333333330","0"
"Escamilla","Guadalajara","Castilla-La Mancha","-12.328767123287699","0"
"Ibi","Alacant-Alicante","Comunitat Valenciana","1.978171896316510","0"
"Urdiain","Navarra","Comunidad Foral de Navarra","-5.760709010339730","0"
"Ardisa","Zaragoza","Aragón","8.571428571428571","0"
"Órgiva","Granada","Andalucía","5.859447431856110","0"
